code,pos,info_length,book,chapter,verse,word_index
T-NSM,Article,3,1JO,5,10,86
N-NSM,Noun,3,1JO,5,10,89
PREP,Preposition,0,1JO,5,10,92
T-GSM,Article,3,1JO,5,10,95
N-GSM,Noun,3,1JO,5,10,98
P-GSM,Personal Pronoun,3,1JO,5,10,101
CONJ,Conjunction,0,1JO,5,11,2
D-NSF,Demonstrative Pronoun,3,1JO,5,11,5
V-PAI-3S,Verb,5,1JO,5,11,8
T-NSF,Article,3,1JO,5,11,11
N-NSF,Noun,3,1JO,5,11,14
CONJ,Conjunction,0,1JO,5,11,17
N-ASF,Noun,3,1JO,5,11,20
A-ASF,Adjective,3,1JO,5,11,23
V-AAI-3S,Verb,5,1JO,5,11,26
P-1DP,Personal Pronoun,3,1JO,5,11,29
T-NSM,Article,3,1JO,5,11,32
N-NSM,Noun,3,1JO,5,11,35
CONJ,Conjunction,0,1JO,5,11,38
D-NSF,Demonstrative Pronoun,3,1JO,5,11,41
T-NSF,Article,3,1JO,5,11,44
N-NSF,Noun,3,1JO,5,11,47
PREP,Preposition,0,1JO,5,11,50
T-DSM,Article,3,1JO,5,11,53
N-DSM,Noun,3,1JO,5,11,56
P-GSM,Personal Pronoun,3,1JO,5,11,59
V-PAI-3S,Verb,5,1JO,5,11,62
T-NSM,Article,3,1JO,5,12,2
V-PAP-NSM,Verb,6,1JO,5,12,5
T-ASM,Article,3,1JO,5,12,8
N-ASM,Noun,3,1JO,5,12,11
V-PAI-3S,Verb,5,1JO,5,12,14
T-ASF,Article,3,1JO,5,12,17
N-ASF,Noun,3,1JO,5,12,20
T-NSM,Article,3,1JO,5,12,23
PRT-N,Particle,1,1JO,5,12,26
V-PAP-NSM,Verb,6,1JO,5,12,29
T-ASM,Article,3,1JO,5,12,32
N-ASM,Noun,3,1JO,5,12,35
T-GSM,Article,3,1JO,5,12,38
N-GSM,Noun,3,1JO,5,12,41
T-ASF,Article,3,1JO,5,12,44
N-ASF,Noun,3,1JO,5,12,47
PRT-N,Particle,1,1JO,5,12,50
V-PAI-3S,Verb,5,1JO,5,12,53
D-APN,Demonstrative Pronoun,3,1JO,5,13,2
V-AAI-1S,Verb,5,1JO,5,13,5
P-2DP,Personal Pronoun,3,1JO,5,13,8
T-DPM,Article,3,1JO,5,13,11
V-PAP-DPM,Verb,6,1JO,5,13,14
PREP,Preposition,0,1JO,5,13,17
T-ASN,Article,3,1JO,5,13,20
N-ASN,Noun,3,1JO,5,13,23
T-GSM,Article,3,1JO,5,13,26
N-GSM,Noun,3,1JO,5,13,29
T-GSM,Article,3,1JO,5,13,32
N-GSM,Noun,3,1JO,5,13,35
CONJ,Conjunction,0,1JO,5,13,38
V-RAS-2P,Verb,5,1JO,5,13,41
CONJ,Conjunction,0,1JO,5,13,44
N-ASF,Noun,3,1JO,5,13,47
A-ASF,Adjective,3,1JO,5,13,50
V-PAI-2P,Verb,5,1JO,5,13,53
CONJ,Conjunction,0,1JO,5,13,56
CONJ,Conjunction,0,1JO,5,13,59
V-PAS-2P,Verb,5,1JO,5,13,62
PREP,Preposition,0,1JO,5,13,65
T-ASN,Article,3,1JO,5,13,68
N-ASN,Noun,3,1JO,5,13,71
T-GSM,Article,3,1JO,5,13,74
N-GSM,Noun,3,1JO,5,13,77
T-GSM,Article,3,1JO,5,13,80
N-GSM,Noun,3,1JO,5,13,83
CONJ,Conjunction,0,1JO,5,14,2
D-NSF,Demonstrative Pronoun,3,1JO,5,14,5
V-PAI-3S,Verb,5,1JO,5,14,8
T-NSF,Article,3,1JO,5,14,11
N-NSF,Noun,3,1JO,5,14,14
R-ASF,Relative Pronoun,3,1JO,5,14,17
V-PAI-1P,Verb,5,1JO,5,14,20
PREP,Preposition,0,1JO,5,14,23
P-ASM,Personal Pronoun,3,1JO,5,14,26
CONJ,Conjunction,0,1JO,5,14,29
COND,Conditional Conjunction,0,1JO,5,14,32
X-ASN,Indefinite Pronoun,3,1JO,5,14,35
V-PMS-1P,Verb,5,1JO,5,14,38
PREP,Preposition,0,1JO,5,14,41
T-ASN,Article,3,1JO,5,14,44
N-ASN,Noun,3,1JO,5,14,47
P-GSM,Personal Pronoun,3,1JO,5,14,50
V-PAI-3S,Verb,5,1JO,5,14,53
P-1GP,Personal Pronoun,3,1JO,5,14,56
CONJ,Conjunction,0,1JO,5,15,2
COND,Conditional Conjunction,0,1JO,5,15,5
V-RAI-1P,Verb,5,1JO,5,15,8
CONJ,Conjunction,0,1JO,5,15,11
V-PAI-3S,Verb,5,1JO,5,15,14
P-1GP,Personal Pronoun,3,1JO,5,15,17
R-ASN,Relative Pronoun,3,1JO,5,15,20
COND,Conditional Conjunction,0,1JO,5,15,23
V-PMS-1P,Verb,5,1JO,5,15,26
V-RAI-1P,Verb,5,1JO,5,15,29
CONJ,Conjunction,0,1JO,5,15,32
V-PAI-1P,Verb,5,1JO,5,15,35
T-APN,Article,3,1JO,5,15,38
N-APN,Noun,3,1JO,5,15,41
R-APN,Relative Pronoun,3,1JO,5,15,44
V-RAI-1P,Verb,5,1JO,5,15,47
PREP,Preposition,0,1JO,5,15,50
P-GSM,Personal Pronoun,3,1JO,5,15,53
COND,Conditional Conjunction,0,1JO,5,16,2
X-NSM,Indefinite Pronoun,3,1JO,5,16,5
V-2AAS-3S,Verb,6,1JO,5,16,8
T-ASM,Article,3,1JO,5,16,11
N-ASM,Noun,3,1JO,5,16,14
P-GSM,Personal Pronoun,3,1JO,5,16,17
V-PAP-ASM,Verb,6,1JO,5,16,20
N-ASF,Noun,3,1JO,5,16,23
PRT-N,Particle,1,1JO,5,16,26
PREP,Preposition,0,1JO,5,16,29
N-ASM,Noun,3,1JO,5,16,32
V-FAI-3S,Verb,5,1JO,5,16,35
CONJ,Conjunction,0,1JO,5,16,38
V-FAI-3S,Verb,5,1JO,5,16,41
P-DSM,Personal Pronoun,3,1JO,5,16,44
N-ASF,Noun,3,1JO,5,16,47
T-DPM,Article,3,1JO,5,16,50
V-PAP-DPM,Verb,6,1JO,5,16,53
PRT-N,Particle,1,1JO,5,16,56
PREP,Preposition,0,1JO,5,16,59
N-ASM,Noun,3,1JO,5,16,62
V-PAI-3S,Verb,5,1JO,5,16,65
N-NSF,Noun,3,1JO,5,16,68
PREP,Preposition,0,1JO,5,16,71
N-ASM,Noun,3,1JO,5,16,74
PRT-N,Particle,1,1JO,5,16,77
PREP,Preposition,0,1JO,5,16,80
D-GSF,Demonstrative Pronoun,3,1JO,5,16,83
V-PAI-1S,Verb,5,1JO,5,16,86
CONJ,Conjunction,0,1JO,5,16,89
V-AAS-3S,Verb,5,1JO,5,16,92
A-NSF,Adjective,3,1JO,5,17,2
N-NSF,Noun,3,1JO,5,17,5
N-NSF,Noun,3,1JO,5,17,8
V-PAI-3S,Verb,5,1JO,5,17,11
CONJ,Conjunction,0,1JO,5,17,14
V-PAI-3S,Verb,5,1JO,5,17,17
N-NSF,Noun,3,1JO,5,17,20
PRT-N,Particle,1,1JO,5,17,23
PREP,Preposition,0,1JO,5,17,26
N-ASM,Noun,3,1JO,5,17,29
V-RAI-1P,Verb,5,1JO,5,18,2
CONJ,Conjunction,0,1JO,5,18,5
A-NSM,Adjective,3,1JO,5,18,8
T-NSM,Article,3,1JO,5,18,11
V-RPP-NSM,Verb,6,1JO,5,18,14
PREP,Preposition,0,1JO,5,18,17
T-GSM,Article,3,1JO,5,18,20
N-GSM,Noun,3,1JO,5,18,23
PRT-N,Particle,1,1JO,5,18,26
V-PAI-3S,Verb,5,1JO,5,18,29
CONJ,Conjunction,0,1JO,5,18,32
T-NSM,Article,3,1JO,5,18,35
V-APP-NSM,Verb,6,1JO,5,18,38
PREP,Preposition,0,1JO,5,18,41
T-GSM,Article,3,1JO,5,18,44
N-GSM,Noun,3,1JO,5,18,47
V-PAI-3S,Verb,5,1JO,5,18,50
F-3ASM,Reflexive Pronoun,4,1JO,5,18,53
CONJ,Conjunction,0,1JO,5,18,56
T-NSM,Article,3,1JO,5,18,59
A-NSM,Adjective,3,1JO,5,18,62
PRT-N,Particle,1,1JO,5,18,65
V-PMI-3S,Verb,5,1JO,5,18,68
P-GSM,Personal Pronoun,3,1JO,5,18,71
V-RAI-1P,Verb,5,1JO,5,19,2
CONJ,Conjunction,0,1JO,5,19,5
PREP,Preposition,0,1JO,5,19,8
T-GSM,Article,3,1JO,5,19,11
N-GSM,Noun,3,1JO,5,19,14
V-PAI-1P,Verb,5,1JO,5,19,17
CONJ,Conjunction,0,1JO,5,19,20
T-NSM,Article,3,1JO,5,19,23
N-NSM,Noun,3,1JO,5,19,26
A-NSM,Adjective,3,1JO,5,19,29
PREP,Preposition,0,1JO,5,19,32
T-DSM,Article,3,1JO,5,19,35
A-DSM,Adjective,3,1JO,5,19,38
V-PNI-3S,Verb,5,1JO,5,19,41
V-RAI-1P,Verb,5,1JO,5,20,2
CONJ,Conjunction,0,1JO,5,20,5
CONJ,Conjunction,0,1JO,5,20,8
T-NSM,Article,3,1JO,5,20,11
N-NSM,Noun,3,1JO,5,20,14
T-GSM,Article,3,1JO,5,20,17
N-GSM,Noun,3,1JO,5,20,20
V-PAI-3S,Verb,5,1JO,5,20,23
CONJ,Conjunction,0,1JO,5,20,26
V-RAI-3S,Verb,5,1JO,5,20,29
P-1DP,Personal Pronoun,3,1JO,5,20,32
N-ASF,Noun,3,1JO,5,20,35
CONJ,Conjunction,0,1JO,5,20,38
V-PAS-1P,Verb,5,1JO,5,20,41
T-ASM,Article,3,1JO,5,20,44
A-ASM,Adjective,3,1JO,5,20,47
CONJ,Conjunction,0,1JO,5,20,50
V-PAI-1P,Verb,5,1JO,5,20,53
PREP,Preposition,0,1JO,5,20,56
T-DSM,Article,3,1JO,5,20,59
A-DSM,Adjective,3,1JO,5,20,62
PREP,Preposition,0,1JO,5,20,65
T-DSM,Article,3,1JO,5,20,68
N-DSM,Noun,3,1JO,5,20,71
P-GSM,Personal Pronoun,3,1JO,5,20,74
N-DSM,Noun,3,1JO,5,20,77
N-DSM,Noun,3,1JO,5,20,80
D-NSM,Demonstrative Pronoun,3,1JO,5,20,83
V-PAI-3S,Verb,5,1JO,5,20,86
T-NSM,Article,3,1JO,5,20,89
A-NSM,Adjective,3,1JO,5,20,92
N-NSM,Noun,3,1JO,5,20,95
CONJ,Conjunction,0,1JO,5,20,98
N-NSF,Noun,3,1JO,5,20,101
A-NSF,Adjective,3,1JO,5,20,104
N-VPN,Noun,3,1JO,5,21,2
V-AAM-2P,Verb,5,1JO,5,21,5
F-2APN,Reflexive Pronoun,4,1JO,5,21,8
PREP,Preposition,0,1JO,5,21,11
T-GPN,Article,3,1JO,5,21,14
N-GPN,Noun,3,1JO,5,21,17
HEB,Hebraism,0,1JO,5,21,20
T-NSM,Article,3,2JO,1,1,2
A-NSM-C,Adjective,4,2JO,1,1,5
A-DSF,Adjective,3,2JO,1,1,8
N-DSF,Noun,3,2JO,1,1,11
CONJ,Conjunction,0,2JO,1,1,14
T-DPN,Article,3,2JO,1,1,17
N-DPN,Noun,3,2JO,1,1,20
P-GSF,Personal Pronoun,3,2JO,1,1,23
R-APM,Relative Pronoun,3,2JO,1,1,26
P-1NS,Personal Pronoun,3,2JO,1,1,29
V-PAI-1S,Verb,5,2JO,1,1,32
PREP,Preposition,0,2JO,1,1,35
N-DSF,Noun,3,2JO,1,1,38
CONJ,Conjunction,0,2JO,1,1,41
PRT-N,Particle,1,2JO,1,1,44
P-1NS,Personal Pronoun,3,2JO,1,1,47
A-NSM,Adjective,3,2JO,1,1,50
CONJ,Conjunction,0,2JO,1,1,53
CONJ,Conjunction,0,2JO,1,1,56
A-NPM,Adjective,3,2JO,1,1,59
T-NPM,Article,3,2JO,1,1,62
V-RAP-NPM,Verb,6,2JO,1,1,65
T-ASF,Article,3,2JO,1,1,68
N-ASF,Noun,3,2JO,1,1,71
PREP,Preposition,0,2JO,1,2,2
T-ASF,Article,3,2JO,1,2,5
N-ASF,Noun,3,2JO,1,2,8
T-ASF,Article,3,2JO,1,2,11
V-PAP-ASF,Verb,6,2JO,1,2,14
PREP,Preposition,0,2JO,1,2,17
P-1DP,Personal Pronoun,3,2JO,1,2,20
CONJ,Conjunction,0,2JO,1,2,23
PREP,Preposition,0,2JO,1,2,26
P-1GP,Personal Pronoun,3,2JO,1,2,29
V-FDI-3S,Verb,5,2JO,1,2,32
PREP,Preposition,0,2JO,1,2,35
T-ASM,Article,3,2JO,1,2,38
N-ASM,Noun,3,2JO,1,2,41
V-FDI-3S,Verb,5,2JO,1,3,2
PREP,Preposition,0,2JO,1,3,5
P-1GP,Personal Pronoun,3,2JO,1,3,8
N-NSF,Noun,3,2JO,1,3,11
N-NSN,Noun,3,2JO,1,3,14
N-NSF,Noun,3,2JO,1,3,17
PREP,Preposition,0,2JO,1,3,20
N-GSM,Noun,3,2JO,1,3,23
N-GSM,Noun,3,2JO,1,3,26
CONJ,Conjunction,0,2JO,1,3,29
PREP,Preposition,0,2JO,1,3,32
N-GSM,Noun,3,2JO,1,3,35
N-GSM,Noun,3,2JO,1,3,38
N-GSM,Noun,3,2JO,1,3,41
T-GSM,Article,3,2JO,1,3,44
N-GSM,Noun,3,2JO,1,3,47
T-GSM,Article,3,2JO,1,3,50
N-GSM,Noun,3,2JO,1,3,53
PREP,Preposition,0,2JO,1,3,56
N-DSF,Noun,3,2JO,1,3,59
CONJ,Conjunction,0,2JO,1,3,62
N-DSF,Noun,3,2JO,1,3,65
V-2AOI-1S,Verb,6,2JO,1,4,2
ADV,Adverb,0,2JO,1,4,5
CONJ,Conjunction,0,2JO,1,4,8
V-RAI-1S,Verb,5,2JO,1,4,11
PREP,Preposition,0,2JO,1,4,14
T-GPN,Article,3,2JO,1,4,17
N-GPN,Noun,3,2JO,1,4,20
P-2GS,Personal Pronoun,3,2JO,1,4,23
V-PAP-APM,Verb,6,2JO,1,4,26
PREP,Preposition,0,2JO,1,4,29
N-DSF,Noun,3,2JO,1,4,32
ADV,Adverb,0,2JO,1,4,35
N-ASF,Noun,3,2JO,1,4,38
V-2AAI-1P,Verb,6,2JO,1,4,41
PREP,Preposition,0,2JO,1,4,44
T-GSM,Article,3,2JO,1,4,47
N-GSM,Noun,3,2JO,1,4,50
CONJ,Conjunction,0,2JO,1,5,2
ADV,Adverb,0,2JO,1,5,5
V-PAI-1S,Verb,5,2JO,1,5,8
P-2AS,Personal Pronoun,3,2JO,1,5,11
N-VSF,Noun,3,2JO,1,5,14
PRT-N,Particle,1,2JO,1,5,17
ADV,Adverb,0,2JO,1,5,20
N-ASF,Noun,3,2JO,1,5,23
V-PAP-NSM,Verb,6,2JO,1,5,26
P-2DS,Personal Pronoun,3,2JO,1,5,29
A-ASF,Adjective,3,2JO,1,5,32
CONJ,Conjunction,0,2JO,1,5,35
R-ASF,Relative Pronoun,3,2JO,1,5,38
V-IAI-1P,Verb,5,2JO,1,5,41
PREP,Preposition,0,2JO,1,5,44
N-GSF,Noun,3,2JO,1,5,47
CONJ,Conjunction,0,2JO,1,5,50
V-PAS-1P,Verb,5,2JO,1,5,53
C-APM,Reciprocal Pronoun,3,2JO,1,5,56
CONJ,Conjunction,0,2JO,1,6,2
D-NSF,Demonstrative Pronoun,3,2JO,1,6,5
V-PAI-3S,Verb,5,2JO,1,6,8
T-NSF,Article,3,2JO,1,6,11
N-NSF,Noun,3,2JO,1,6,14
CONJ,Conjunction,0,2JO,1,6,17
V-PAS-1P,Verb,5,2JO,1,6,20
PREP,Preposition,0,2JO,1,6,23
T-APF,Article,3,2JO,1,6,26
N-APF,Noun,3,2JO,1,6,29
P-GSM,Personal Pronoun,3,2JO,1,6,32
D-NSF,Demonstrative Pronoun,3,2JO,1,6,35
V-PAI-3S,Verb,5,2JO,1,6,38
T-NSF,Article,3,2JO,1,6,41
N-NSF,Noun,3,2JO,1,6,44
ADV,Adverb,0,2JO,1,6,47
V-AAI-2P,Verb,5,2JO,1,6,50
PREP,Preposition,0,2JO,1,6,53
N-GSF,Noun,3,2JO,1,6,56
CONJ,Conjunction,0,2JO,1,6,59
PREP,Preposition,0,2JO,1,6,62
P-DSF,Personal Pronoun,3,2JO,1,6,65
V-PAS-2P,Verb,5,2JO,1,6,68
CONJ,Conjunction,0,2JO,1,7,2
A-NPM,Adjective,3,2JO,1,7,5
A-NPM,Adjective,3,2JO,1,7,8
V-2AAI-3P,Verb,6,2JO,1,7,11
PREP,Preposition,0,2JO,1,7,14
T-ASM,Article,3,2JO,1,7,17
N-ASM,Noun,3,2JO,1,7,20
T-NPM,Article,3,2JO,1,7,23
PRT-N,Particle,1,2JO,1,7,26
V-PAP-NPM,Verb,6,2JO,1,7,29
N-ASM,Noun,3,2JO,1,7,32
N-ASM,Noun,3,2JO,1,7,35
V-PNP-ASM,Verb,6,2JO,1,7,38
PREP,Preposition,0,2JO,1,7,41
N-DSF,Noun,3,2JO,1,7,44
D-NSM,Demonstrative Pronoun,3,2JO,1,7,47
V-PAI-3S,Verb,5,2JO,1,7,50
T-NSM,Article,3,2JO,1,7,53
A-NSM,Adjective,3,2JO,1,7,56
CONJ,Conjunction,0,2JO,1,7,59
T-NSM,Article,3,2JO,1,7,62
N-NSM,Noun,3,2JO,1,7,65
V-PAM-2P,Verb,5,2JO,1,8,2
F-2APM,Reflexive Pronoun,4,2JO,1,8,5
CONJ,Conjunction,0,2JO,1,8,8
PRT-N,Particle,1,2JO,1,8,11
V-AAS-1P,Verb,5,2JO,1,8,14
R-APN,Relative Pronoun,3,2JO,1,8,17
V-ADI-1P,Verb,5,2JO,1,8,20
CONJ,Conjunction,0,2JO,1,8,23
N-ASM,Noun,3,2JO,1,8,26
A-ASM,Adjective,3,2JO,1,8,29
V-2AAS-1P,Verb,6,2JO,1,8,32
A-NSM,Adjective,3,2JO,1,9,2
T-NSM,Article,3,2JO,1,9,5
V-PAP-NSM,Verb,6,2JO,1,9,8
CONJ,Conjunction,0,2JO,1,9,11
PRT-N,Particle,1,2JO,1,9,14
V-PAP-NSM,Verb,6,2JO,1,9,17
PREP,Preposition,0,2JO,1,9,20
T-DSF,Article,3,2JO,1,9,23
N-DSF,Noun,3,2JO,1,9,26
T-GSM,Article,3,2JO,1,9,29
N-GSM,Noun,3,2JO,1,9,32
N-ASM,Noun,3,2JO,1,9,35
PRT-N,Particle,1,2JO,1,9,38
V-PAI-3S,Verb,5,2JO,1,9,41
T-NSM,Article,3,2JO,1,9,44
V-PAP-NSM,Verb,6,2JO,1,9,47
PREP,Preposition,0,2JO,1,9,50
T-DSF,Article,3,2JO,1,9,53
N-DSF,Noun,3,2JO,1,9,56
T-GSM,Article,3,2JO,1,9,59
N-GSM,Noun,3,2JO,1,9,62
D-NSM,Demonstrative Pronoun,3,2JO,1,9,65
CONJ,Conjunction,0,2JO,1,9,68
T-ASM,Article,3,2JO,1,9,71
N-ASM,Noun,3,2JO,1,9,74
CONJ,Conjunction,0,2JO,1,9,77
T-ASM,Article,3,2JO,1,9,80
N-ASM,Noun,3,2JO,1,9,83
V-PAI-3S,Verb,5,2JO,1,9,86
COND,Conditional Conjunction,0,2JO,1,10,2
X-NSM,Indefinite Pronoun,3,2JO,1,10,5
V-PNI-3S,Verb,5,2JO,1,10,8
PREP,Preposition,0,2JO,1,10,11
P-2AP,Personal Pronoun,3,2JO,1,10,14
CONJ,Conjunction,0,2JO,1,10,17
D-ASF,Demonstrative Pronoun,3,2JO,1,10,20
T-ASF,Article,3,2JO,1,10,23
N-ASF,Noun,3,2JO,1,10,26
PRT-N,Particle,1,2JO,1,10,29
V-PAI-3S,Verb,5,2JO,1,10,32
PRT-N,Particle,1,2JO,1,10,35
V-PAM-2P,Verb,5,2JO,1,10,38
P-ASM,Personal Pronoun,3,2JO,1,10,41
PREP,Preposition,0,2JO,1,10,44
N-ASF,Noun,3,2JO,1,10,47
CONJ,Conjunction,0,2JO,1,10,50
V-PAN,Verb,3,2JO,1,10,53
P-DSM,Personal Pronoun,3,2JO,1,10,56
PRT-N,Particle,1,2JO,1,10,59
V-PAM-2P,Verb,5,2JO,1,10,62
T-NSM,Article,3,2JO,1,11,2
CONJ,Conjunction,0,2JO,1,11,5
V-PAP-NSM,Verb,6,2JO,1,11,8
P-DSM,Personal Pronoun,3,2JO,1,11,11
V-PAN,Verb,3,2JO,1,11,14
V-PAI-3S,Verb,5,2JO,1,11,17
T-DPN,Article,3,2JO,1,11,20
N-DPN,Noun,3,2JO,1,11,23
P-GSM,Personal Pronoun,3,2JO,1,11,26
T-DPN,Article,3,2JO,1,11,29
A-DPN,Adjective,3,2JO,1,11,32
A-APN,Adjective,3,2JO,1,12,2
V-PAP-NSM,Verb,6,2JO,1,12,5
P-2DP,Personal Pronoun,3,2JO,1,12,8
V-PAN,Verb,3,2JO,1,12,11
PRT-N,Particle,1,2JO,1,12,14
V-AOI-1S,Verb,5,2JO,1,12,17
PREP,Preposition,0,2JO,1,12,20
N-GSM,Noun,3,2JO,1,12,23
CONJ,Conjunction,0,2JO,1,12,26
A-GSN,Adjective,3,2JO,1,12,29
CONJ,Conjunction,0,2JO,1,12,32
V-PAI-1S,Verb,5,2JO,1,12,35
V-2AAN,Verb,4,2JO,1,12,38
PREP,Preposition,0,2JO,1,12,41
P-2AP,Personal Pronoun,3,2JO,1,12,44
CONJ,Conjunction,0,2JO,1,12,47
N-ASN,Noun,3,2JO,1,12,50
PREP,Preposition,0,2JO,1,12,53
N-ASN,Noun,3,2JO,1,12,56
V-AAN,Verb,3,2JO,1,12,59
CONJ,Conjunction,0,2JO,1,12,62
T-NSF,Article,3,2JO,1,12,65
N-NSF,Noun,3,2JO,1,12,68
P-1GP,Personal Pronoun,3,2JO,1,12,71
V-PAS-3S,Verb,5,2JO,1,12,74
V-RPP-NSF,Verb,6,2JO,1,12,77
V-PNI-3S,Verb,5,2JO,1,13,2
P-2AS,Personal Pronoun,3,2JO,1,13,5
T-NPN,Article,3,2JO,1,13,8
N-NPN,Noun,3,2JO,1,13,11
T-GSF,Article,3,2JO,1,13,14
N-GSF,Noun,3,2JO,1,13,17
P-2GS,Personal Pronoun,3,2JO,1,13,20
T-GSF,Article,3,2JO,1,13,23
A-GSF,Adjective,3,2JO,1,13,26
HEB,Hebraism,0,2JO,1,13,29
T-NSM,Article,3,3JO,1,1,2
A-NSM-C,Adjective,4,3JO,1,1,5
N-DSM,Noun,3,3JO,1,1,8
T-DSM,Article,3,3JO,1,1,11
A-DSM,Adjective,3,3JO,1,1,14
R-ASM,Relative Pronoun,3,3JO,1,1,17
P-1NS,Personal Pronoun,3,3JO,1,1,20
V-PAI-1S,Verb,5,3JO,1,1,23
PREP,Preposition,0,3JO,1,1,26
N-DSF,Noun,3,3JO,1,1,29
A-VSM,Adjective,3,3JO,1,2,2
PREP,Preposition,0,3JO,1,2,5
A-GPN,Adjective,3,3JO,1,2,8
V-PNI-1S,Verb,5,3JO,1,2,11
P-2AS,Personal Pronoun,3,3JO,1,2,14
V-PPN,Verb,3,3JO,1,2,17
CONJ,Conjunction,0,3JO,1,2,20
V-PAN,Verb,3,3JO,1,2,23
ADV,Adverb,0,3JO,1,2,26
V-PPI-3S,Verb,5,3JO,1,2,29
P-2GS,Personal Pronoun,3,3JO,1,2,32
T-NSF,Article,3,3JO,1,2,35
N-NSF,Noun,3,3JO,1,2,38
V-2AOI-1S,Verb,6,3JO,1,3,2
CONJ,Conjunction,0,3JO,1,3,5
ADV,Adverb,0,3JO,1,3,8
V-PNP-GPM,Verb,6,3JO,1,3,11
N-GPM,Noun,3,3JO,1,3,14
CONJ,Conjunction,0,3JO,1,3,17
V-PAP-GPM,Verb,6,3JO,1,3,20
P-2GS,Personal Pronoun,3,3JO,1,3,23
T-DSF,Article,3,3JO,1,3,26
N-DSF,Noun,3,3JO,1,3,29
ADV,Adverb,0,3JO,1,3,32
P-2NS,Personal Pronoun,3,3JO,1,3,35
PREP,Preposition,0,3JO,1,3,38
N-DSF,Noun,3,3JO,1,3,41
V-PAI-2S,Verb,5,3JO,1,3,44
A-ASF-C,Adjective,4,3JO,1,4,2
D-GPN,Demonstrative Pronoun,3,3JO,1,4,5
PRT-N,Particle,1,3JO,1,4,8
V-PAI-1S,Verb,5,3JO,1,4,11
N-ASF,Noun,3,3JO,1,4,14
CONJ,Conjunction,0,3JO,1,4,17
V-PAS-1S,Verb,5,3JO,1,4,20
T-APN,Article,3,3JO,1,4,23
S-1SAPN,Possessive Pronoun,5,3JO,1,4,26
N-APN,Noun,3,3JO,1,4,29
PREP,Preposition,0,3JO,1,4,32
N-DSF,Noun,3,3JO,1,4,35
V-PAP-APN,Verb,6,3JO,1,4,38
A-VSM,Adjective,3,3JO,1,5,2
A-ASN,Adjective,3,3JO,1,5,5
V-PAI-2S,Verb,5,3JO,1,5,8
R-ASN,Relative Pronoun,3,3JO,1,5,11
COND,Conditional Conjunction,0,3JO,1,5,14
V-ADS-2S,Verb,5,3JO,1,5,17
PREP,Preposition,0,3JO,1,5,20
T-APM,Article,3,3JO,1,5,23
N-APM,Noun,3,3JO,1,5,26
CONJ,Conjunction,0,3JO,1,5,29
PREP,Preposition,0,3JO,1,5,32
T-APM,Article,3,3JO,1,5,35
A-APM,Adjective,3,3JO,1,5,38
R-NPM,Relative Pronoun,3,3JO,1,6,2
V-AAI-3P,Verb,5,3JO,1,6,5
P-2GS,Personal Pronoun,3,3JO,1,6,8
T-DSF,Article,3,3JO,1,6,11
N-DSF,Noun,3,3JO,1,6,14
PREP,Preposition,0,3JO,1,6,17
N-GSF,Noun,3,3JO,1,6,20
R-APM,Relative Pronoun,3,3JO,1,6,23
ADV,Adverb,0,3JO,1,6,26
V-FAI-2S,Verb,5,3JO,1,6,29
V-AAP-NSM,Verb,6,3JO,1,6,32
ADV,Adverb,0,3JO,1,6,35
T-GSM,Article,3,3JO,1,6,38
N-GSM,Noun,3,3JO,1,6,41
PREP,Preposition,0,3JO,1,7,2
CONJ,Conjunction,0,3JO,1,7,5
T-GSN,Article,3,3JO,1,7,8
N-GSN,Noun,3,3JO,1,7,11
V-2AAI-3P,Verb,6,3JO,1,7,14
A-ASN-N,Adjective,4,3JO,1,7,17
V-PAP-NPM,Verb,6,3JO,1,7,20
PREP,Preposition,0,3JO,1,7,23
T-GPN,Article,3,3JO,1,7,26
N-GPN,Noun,3,3JO,1,7,29
P-1NP,Personal Pronoun,3,3JO,1,8,2
CONJ,Conjunction,0,3JO,1,8,5
V-PAI-1P,Verb,5,3JO,1,8,8
V-PAN,Verb,3,3JO,1,8,11
T-APM,Article,3,3JO,1,8,14
D-APM,Demonstrative Pronoun,3,3JO,1,8,17
CONJ,Conjunction,0,3JO,1,8,20
A-NPM,Adjective,3,3JO,1,8,23
V-PNS-1P,Verb,5,3JO,1,8,26
T-DSF,Article,3,3JO,1,8,29
N-DSF,Noun,3,3JO,1,8,32
V-AAI-1S,Verb,5,3JO,1,9,2
T-DSF,Article,3,3JO,1,9,5
N-DSF,Noun,3,3JO,1,9,8
CONJ,Conjunction,0,3JO,1,9,11
T-NSM,Article,3,3JO,1,9,14
V-PAP-NSM,Verb,6,3JO,1,9,17
P-GPF,Personal Pronoun,3,3JO,1,9,20
N-NSM,Noun,3,3JO,1,9,23
PRT-N,Particle,1,3JO,1,9,26
V-PNI-3S,Verb,5,3JO,1,9,29
P-1AP,Personal Pronoun,3,3JO,1,9,32
PREP,Preposition,0,3JO,1,10,2
D-ASN,Demonstrative Pronoun,3,3JO,1,10,5
COND,Conditional Conjunction,0,3JO,1,10,8
V-2AAS-1S,Verb,6,3JO,1,10,11
V-FAI-1S,Verb,5,3JO,1,10,14
P-GSM,Personal Pronoun,3,3JO,1,10,17
T-APN,Article,3,3JO,1,10,20
N-APN,Noun,3,3JO,1,10,23
R-APN,Relative Pronoun,3,3JO,1,10,26
