book,chapter,verse,word_index,word,count
1PE,3,3,3,ο,3308
1PE,3,3,4,εξωθεν,13
1PE,3,3,5,εμπλοκης,1
1PE,3,3,6,τριχων,2
1PE,3,3,7,και,9217
1PE,3,3,8,περιθεσεως,1
1PE,3,3,9,χρυσιων,1
1PE,3,3,10,η,1441
1PE,3,3,11,ενδυσεως,1
1PE,3,3,12,ιματιων,4
1PE,3,3,13,κοσμος,32
1PE,3,4,0,αλλ,303
1PE,3,4,1,ο,3308
1PE,3,4,2,κρυπτος,1
1PE,3,4,3,της,1327
1PE,3,4,4,καρδιας,60
1PE,3,4,5,ανθρωπος,126
1PE,3,4,6,εν,2854
1PE,3,4,7,τω,1251
1PE,3,4,8,αφθαρτω,2
1PE,3,4,9,του,2587
1PE,3,4,10,πραεος,1
1PE,3,4,11,και,9217
1PE,3,4,12,ησυχιου,1
1PE,3,4,13,πνευματος,96
1PE,3,4,14,ο,3308
1PE,3,4,15,εστιν,918
1PE,3,4,16,ενωπιον,96
1PE,3,4,17,του,2587
1PE,3,4,18,θεου,704
1PE,3,4,19,πολυτελες,1
1PE,3,5,0,ουτως,213
1PE,3,5,1,γαρ,1063
1PE,3,5,2,ποτε,48
1PE,3,5,3,και,9217
1PE,3,5,4,αι,151
1PE,3,5,5,αγιαι,1
1PE,3,5,6,γυναικες,15
1PE,3,5,7,αι,151
1PE,3,5,8,ελπιζουσαι,1
1PE,3,5,9,επι,676
1PE,3,5,10,θεον,150
1PE,3,5,11,εκοσμουν,1
1PE,3,5,12,εαυτας,4
1PE,3,5,13,υποτασσομεναι,2
1PE,3,5,14,τοις,632
1PE,3,5,15,ιδιοις,11
1PE,3,5,16,ανδρασιν,7
1PE,3,6,0,ως,499
1PE,3,6,1,σαρρα,3
1PE,3,6,2,υπηκουσεν,3
1PE,3,6,3,τω,1251
1PE,3,6,4,αβρααμ,73
1PE,3,6,5,κυριον,69
1PE,3,6,6,αυτον,985
1PE,3,6,7,καλουσα,1
1PE,3,6,8,ης,55
1PE,3,6,9,εγενηθητε,4
1PE,3,6,10,τεκνα,63
1PE,3,6,11,αγαθοποιουσαι,1
1PE,3,6,12,και,9217
1PE,3,6,13,μη,1029
1PE,3,6,14,φοβουμεναι,1
1PE,3,6,15,μηδεμιαν,7
1PE,3,6,16,πτοησιν,1
1PE,3,7,0,οι,1178
1PE,3,7,1,ανδρες,63
1PE,3,7,2,ομοιως,32
1PE,3,7,3,συνοικουντες,1
1PE,3,7,4,κατα,333
1PE,3,7,5,γνωσιν,8
1PE,3,7,6,ως,499
1PE,3,7,7,ασθενεστερω,1
1PE,3,7,8,σκευει,2
1PE,3,7,9,τω,1251
1PE,3,7,10,γυναικειω,1
1PE,3,7,11,απονεμοντες,1
1PE,3,7,12,τιμην,20
1PE,3,7,13,ως,499
1PE,3,7,14,και,9217
1PE,3,7,15,συγκληρονομοι,2
1PE,3,7,16,χαριτος,26
1PE,3,7,17,ζωης,47
1PE,3,7,18,εις,1875
1PE,3,7,19,το,1721
1PE,3,7,20,μη,1029
1PE,3,7,21,εγκοπτεσθαι,1
1PE,3,7,22,τας,343
1PE,3,7,23,προσευχας,3
1PE,3,7,24,υμων,579
1PE,3,8,0,το,1721
1PE,3,8,1,δε,2841
1PE,3,8,2,τελος,33
1PE,3,8,3,παντες,175
1PE,3,8,4,ομοφρονες,1
1PE,3,8,5,συμπαθεις,1
1PE,3,8,6,φιλαδελφοι,1
1PE,3,8,7,ευσπλαγχνοι,2
1PE,3,8,8,φιλοφρονες,1
1PE,3,9,0,μη,1029
1PE,3,9,1,αποδιδοντες,2
1PE,3,9,2,κακον,25
1PE,3,9,3,αντι,17
1PE,3,9,4,κακου,8
1PE,3,9,5,η,1441
1PE,3,9,6,λοιδοριαν,1
1PE,3,9,7,αντι,17
1PE,3,9,8,λοιδοριας,2
1PE,3,9,9,τουναντιον,3
1PE,3,9,10,δε,2841
1PE,3,9,11,ευλογουντες,2
1PE,3,9,12,ειδοτες,25
1PE,3,9,13,οτι,1287
1PE,3,9,14,εις,1875
1PE,3,9,15,τουτο,319
1PE,3,9,16,εκληθητε,7
1PE,3,9,17,ινα,670
1PE,3,9,18,ευλογιαν,5
1PE,3,9,19,κληρονομησητε,1
1PE,3,10,0,ο,3308
1PE,3,10,1,γαρ,1063
1PE,3,10,2,θελων,14
1PE,3,10,3,ζωην,60
1PE,3,10,4,αγαπαν,8
1PE,3,10,5,και,9217
1PE,3,10,6,ιδειν,38
1PE,3,10,7,ημερας,124
1PE,3,10,8,αγαθας,2
1PE,3,10,9,παυσατω,1
1PE,3,10,10,την,1554
1PE,3,10,11,γλωσσαν,7
1PE,3,10,12,αυτου,1478
1PE,3,10,13,απο,487
1PE,3,10,14,κακου,8
1PE,3,10,15,και,9217
1PE,3,10,16,χειλη,2
1PE,3,10,17,αυτου,1478
1PE,3,10,18,του,2587
1PE,3,10,19,μη,1029
1PE,3,10,20,λαλησαι,22
1PE,3,10,21,δολον,2
1PE,3,11,0,εκκλινατω,1
1PE,3,11,1,απο,487
1PE,3,11,2,κακου,8
1PE,3,11,3,και,9217
1PE,3,11,4,ποιησατω,2
1PE,3,11,5,αγαθον,34
1PE,3,11,6,ζητησατω,1
1PE,3,11,7,ειρηνην,25
1PE,3,11,8,και,9217
1PE,3,11,9,διωξατω,1
1PE,3,11,10,αυτην,138
1PE,3,12,0,οτι,1287
1PE,3,12,1,οφθαλμοι,16
1PE,3,12,2,κυριου,254
1PE,3,12,3,επι,676
1PE,3,12,4,δικαιους,6
1PE,3,12,5,και,9217
1PE,3,12,6,ωτα,18
1PE,3,12,7,αυτου,1478
1PE,3,12,8,εις,1875
1PE,3,12,9,δεησιν,2
1PE,3,12,10,αυτων,592
1PE,3,12,11,προσωπον,46
1PE,3,12,12,δε,2841
1PE,3,12,13,κυριου,254
1PE,3,12,14,επι,676
1PE,3,12,15,ποιουντας,3
1PE,3,12,16,κακα,6
1PE,3,13,0,και,9217
1PE,3,13,1,τις,390
1PE,3,13,2,ο,3308
1PE,3,13,3,κακωσων,1
1PE,3,13,4,υμας,442
1PE,3,13,5,εαν,346
1PE,3,13,6,του,2587
1PE,3,13,7,αγαθου,7
1PE,3,13,8,μιμηται,7
1PE,3,13,9,γενησθε,7
1PE,3,14,0,αλλ,303
1PE,3,14,1,ει,595
1PE,3,14,2,και,9217
1PE,3,14,3,πασχοιτε,1
1PE,3,14,4,δια,529
1PE,3,14,5,δικαιοσυνην,36
1PE,3,14,6,μακαριοι,26
1PE,3,14,7,τον,1611
1PE,3,14,8,δε,2841
1PE,3,14,9,φοβον,15
1PE,3,14,10,αυτων,592
1PE,3,14,11,μη,1029
1PE,3,14,12,φοβηθητε,9
1PE,3,14,13,μηδε,58
1PE,3,14,14,ταραχθητε,1
1PE,3,15,0,κυριον,69
1PE,3,15,1,δε,2841
1PE,3,15,2,τον,1611
1PE,3,15,3,θεον,150
1PE,3,15,4,αγιασατε,1
1PE,3,15,5,εν,2854
1PE,3,15,6,ταις,204
1PE,3,15,7,καρδιαις,19
1PE,3,15,8,υμων,579
1PE,3,15,9,ετοιμοι,6
1PE,3,15,10,δε,2841
1PE,3,15,11,αει,8
1PE,3,15,12,προς,706
1PE,3,15,13,απολογιαν,3
1PE,3,15,14,παντι,59
1PE,3,15,15,τω,1251
1PE,3,15,16,αιτουντι,3
1PE,3,15,17,υμας,442
1PE,3,15,18,λογον,134
1PE,3,15,19,περι,332
1PE,3,15,20,της,1327
1PE,3,15,21,εν,2854
1PE,3,15,22,υμιν,617
1PE,3,15,23,ελπιδος,14
1PE,3,15,24,μετα,294
1PE,3,15,25,πραυτητος,1
1PE,3,15,26,και,9217
1PE,3,15,27,φοβου,22
1PE,3,16,0,συνειδησιν,16
1PE,3,16,1,εχοντες,47
1PE,3,16,2,αγαθην,8
1PE,3,16,3,ινα,670
1PE,3,16,4,εν,2854
1PE,3,16,5,ω,147
1PE,3,16,6,καταλαλουσιν,2
1PE,3,16,7,υμων,579
1PE,3,16,8,ως,499
1PE,3,16,9,κακοποιων,4
1PE,3,16,10,καταισχυνθωσιν,1
1PE,3,16,11,οι,1178
1PE,3,16,12,επηρεαζοντες,1
1PE,3,16,13,υμων,579
1PE,3,16,14,την,1554
1PE,3,16,15,αγαθην,8
1PE,3,16,16,εν,2854
1PE,3,16,17,χριστω,107
1PE,3,16,18,αναστροφην,5
1PE,3,17,0,κρειττον,5
1PE,3,17,1,γαρ,1063
1PE,3,17,2,αγαθοποιουντας,3
1PE,3,17,3,ει,595
1PE,3,17,4,θελοι,5
1PE,3,17,5,το,1721
1PE,3,17,6,θελημα,42
1PE,3,17,7,του,2587
1PE,3,17,8,θεου,704
1PE,3,17,9,πασχειν,3
1PE,3,17,10,η,1441
1PE,3,17,11,κακοποιουντας,1
1PE,3,18,0,οτι,1287
1PE,3,18,1,και,9217
1PE,3,18,2,χριστος,117
1PE,3,18,3,απαξ,14
1PE,3,18,4,περι,332
1PE,3,18,5,αμαρτιων,33
1PE,3,18,6,επαθεν,5
1PE,3,18,7,δικαιος,20
1PE,3,18,8,υπερ,159
1PE,3,18,9,αδικων,6
1PE,3,18,10,ινα,670
1PE,3,18,11,υμας,442
1PE,3,18,12,προσαγαγη,1
1PE,3,18,13,τω,1251
1PE,3,18,14,θεω,160
1PE,3,18,15,θανατωθεις,1
1PE,3,18,16,μεν,194
1PE,3,18,17,σαρκι,40
1PE,3,18,18,ζωοποιηθεις,1
1PE,3,18,19,δε,2841
1PE,3,18,20,πνευματι,95
1PE,3,19,0,εν,2854
1PE,3,19,1,ω,147
1PE,3,19,2,και,9217
1PE,3,19,3,τοις,632
1PE,3,19,4,εν,2854
1PE,3,19,5,φυλακη,19
1PE,3,19,6,πνευμασιν,5
1PE,3,19,7,πορευθεις,8
1PE,3,19,8,εκηρυξεν,2
1PE,3,20,0,απειθησασιν,3
1PE,3,20,1,ποτε,48
1PE,3,20,2,οτε,105
1PE,3,20,3,απεξεδεχετο,1
1PE,3,20,4,η,1441
1PE,3,20,5,του,2587
1PE,3,20,6,θεου,704
1PE,3,20,7,μακροθυμια,6
1PE,3,20,8,εν,2854
1PE,3,20,9,ημεραις,49
1PE,3,20,10,νωε,8
1PE,3,20,11,κατασκευαζομενης,1
1PE,3,20,12,κιβωτου,1
1PE,3,20,13,εις,1875
1PE,3,20,14,ην,421
1PE,3,20,15,ολιγαι,2
1PE,3,20,16,τουτ,17
1PE,3,20,17,εστιν,918
1PE,3,20,18,οκτω,9
1PE,3,20,19,ψυχαι,3
1PE,3,20,20,διεσωθησαν,2
1PE,3,20,21,δι,143
1PE,3,20,22,υδατος,24
1PE,3,21,0,ο,3308
1PE,3,21,1,αντιτυπον,1
1PE,3,21,2,νυν,144
1PE,3,21,3,και,9217
1PE,3,21,4,ημας,170
1PE,3,21,5,σωζει,1
1PE,3,21,6,βαπτισμα,19
1PE,3,21,7,ου,844
1PE,3,21,8,σαρκος,38
1PE,3,21,9,αποθεσις,2
1PE,3,21,10,ρυπου,1
1PE,3,21,11,αλλα,352
1PE,3,21,12,συνειδησεως,8
1PE,3,21,13,αγαθης,2
1PE,3,21,14,επερωτημα,1
1PE,3,21,15,εις,1875
1PE,3,21,16,θεον,150
1PE,3,21,17,δι,143
1PE,3,21,18,αναστασεως,17
1PE,3,21,19,ιησου,339
1PE,3,21,20,χριστου,265
1PE,3,22,0,ος,226
1PE,3,22,1,εστιν,918
1PE,3,22,2,εν,2854
1PE,3,22,3,δεξια,16
1PE,3,22,4,του,2587
1PE,3,22,5,θεου,704
1PE,3,22,6,πορευθεις,8
1PE,3,22,7,εις,1875
1PE,3,22,8,ουρανον,42
1PE,3,22,9,υποταγεντων,1
1PE,3,22,10,αυτω,888
1PE,3,22,11,αγγελων,31
1PE,3,22,12,και,9217
1PE,3,22,13,εξουσιων,1
1PE,3,22,14,και,9217
1PE,3,22,15,δυναμεων,3
1PE,4,1,0,χριστου,265
1PE,4,1,1,ουν,523
1PE,4,1,2,παθοντος,1
1PE,4,1,3,υπερ,159
1PE,4,1,4,ημων,410
1PE,4,1,5,σαρκι,40
1PE,4,1,6,και,9217
1PE,4,1,7,υμεις,242
1PE,4,1,8,την,1554
1PE,4,1,9,αυτην,138
1PE,4,1,10,εννοιαν,1
1PE,4,1,11,οπλισασθε,1
1PE,4,1,12,οτι,1287
1PE,4,1,13,ο,3308
1PE,4,1,14,παθων,1
1PE,4,1,15,εν,2854
1PE,4,1,16,σαρκι,40
1PE,4,1,17,πεπαυται,1
1PE,4,1,18,αμαρτιας,58
1PE,4,2,0,εις,1875
1PE,4,2,1,το,1721
1PE,4,2,2,μηκετι,21
1PE,4,2,3,ανθρωπων,100
1PE,4,2,4,επιθυμιαις,10
1PE,4,2,5,αλλα,352
1PE,4,2,6,θεληματι,6
1PE,4,2,7,θεου,704
1PE,4,2,8,τον,1611
1PE,4,2,9,επιλοιπον,1
1PE,4,2,10,εν,2854
1PE,4,2,11,σαρκι,40
1PE,4,2,12,βιωσαι,1
1PE,4,2,13,χρονον,28
1PE,4,3,0,αρκετος,1
1PE,4,3,1,γαρ,1063
1PE,4,3,2,ημιν,177
1PE,4,3,3,ο,3308
1PE,4,3,4,παρεληλυθως,1
1PE,4,3,5,χρονος,7
1PE,4,3,6,του,2587
1PE,4,3,7,βιου,4
1PE,4,3,8,το,1721
1PE,4,3,9,θελημα,42
1PE,4,3,10,των,1243
1PE,4,3,11,εθνων,49
1PE,4,3,12,κατεργασασθαι,1
1PE,4,3,13,πεπορευμενους,1
1PE,4,3,14,εν,2854
1PE,4,3,15,ασελγειαις,4
1PE,4,3,16,επιθυμιαις,10
1PE,4,3,17,οινοφλυγιαις,1
1PE,4,3,18,κωμοις,2
1PE,4,3,19,ποτοις,1
1PE,4,3,20,και,9217
1PE,4,3,21,αθεμιτοις,1
1PE,4,3,22,ειδωλολατρειαις,1
1PE,4,4,0,εν,2854
1PE,4,4,1,ω,147
1PE,4,4,2,ξενιζονται,1
1PE,4,4,3,μη,1029
1PE,4,4,4,συντρεχοντων,1
1PE,4,4,5,υμων,579
1PE,4,4,6,εις,1875
1PE,4,4,7,την,1554
1PE,4,4,8,αυτην,138
1PE,4,4,9,της,1327
1PE,4,4,10,ασωτιας,2
1PE,4,4,11,αναχυσιν,1
1PE,4,4,12,βλασφημουντες,5
1PE,4,5,0,οι,1178
1PE,4,5,1,αποδωσουσιν,3
1PE,4,5,2,λογον,134
1PE,4,5,3,τω,1251
1PE,4,5,4,ετοιμως,3
1PE,4,5,5,εχοντι,10
1PE,4,5,6,κριναι,1
1PE,4,5,7,ζωντας,4
1PE,4,5,8,και,9217
1PE,4,5,9,νεκρους,18
1PE,4,6,0,εις,1875
1PE,4,6,1,τουτο,319
1PE,4,6,2,γαρ,1063
1PE,4,6,3,και,9217
1PE,4,6,4,νεκροις,2
1PE,4,6,5,ευηγγελισθη,1
1PE,4,6,6,ινα,670
1PE,4,6,7,κριθωσιν,2
1PE,4,6,8,μεν,194
1PE,4,6,9,κατα,333
1PE,4,6,10,ανθρωπους,30
1PE,4,6,11,σαρκι,40
1PE,4,6,12,ζωσιν,3
1PE,4,6,13,δε,2841
1PE,4,6,14,κατα,333
1PE,4,6,15,θεον,150
1PE,4,6,16,πνευματι,95
1PE,4,7,0,παντων,139
1PE,4,7,1,δε,2841
1PE,4,7,2,το,1721
1PE,4,7,3,τελος,33
1PE,4,7,4,ηγγικεν,14
1PE,4,7,5,σωφρονησατε,1
1PE,4,7,6,ουν,523
1PE,4,7,7,και,9217
1PE,4,7,8,νηψατε,2
1PE,4,7,9,εις,1875
1PE,4,7,10,τας,343
1PE,4,7,11,προσευχας,3
1PE,4,8,0,προ,47
1PE,4,8,1,παντων,139
1PE,4,8,2,δε,2841
1PE,4,8,3,την,1554
1PE,4,8,4,εις,1875
1PE,4,8,5,εαυτους,67
1PE,4,8,6,αγαπην,33
1PE,4,8,7,εκτενη,1
1PE,4,8,8,εχοντες,47
1PE,4,8,9,οτι,1287
1PE,4,8,10,αγαπη,64
1PE,4,8,11,καλυψει,2
1PE,4,8,12,πληθος,26
1PE,4,8,13,αμαρτιων,33
1PE,4,9,0,φιλοξενοι,1
1PE,4,9,1,εις,1875
1PE,4,9,2,αλληλους,66
1PE,4,9,3,ανευ,3
1PE,4,9,4,γογγυσμων,2
1PE,4,10,0,εκαστος,42
1PE,4,10,1,καθως,182
1PE,4,10,2,ελαβεν,22
1PE,4,10,3,χαρισμα,8
1PE,4,10,4,εις,1875
1PE,4,10,5,εαυτους,67
1PE,4,10,6,αυτο,110
1PE,4,10,7,διακονουντες,2
1PE,4,10,8,ως,499
1PE,4,10,9,καλοι,1
1PE,4,10,10,οικονομοι,1
1PE,4,10,11,ποικιλης,1
1PE,4,10,12,χαριτος,26
1PE,4,10,13,θεου,704
1PE,4,11,0,ει,595
1PE,4,11,1,τις,390
1PE,4,11,2,λαλει,19
1PE,4,11,3,ως,499
1PE,4,11,4,λογια,2
1PE,4,11,5,θεου,704
1PE,4,11,6,ει,595
1PE,4,11,7,τις,390
1PE,4,11,8,διακονει,2
1PE,4,11,9,ως,499
1PE,4,11,10,εξ,253
1PE,4,11,11,ισχυος,7
1PE,4,11,12,ως,499
1PE,4,11,13,χορηγει,1
1PE,4,11,14,ο,3308
1PE,4,11,15,θεος,315
1PE,4,11,16,ινα,670
1PE,4,11,17,εν,2854
1PE,4,11,18,πασιν,88
1PE,4,11,19,δοξαζηται,2
1PE,4,11,20,ο,3308
1PE,4,11,21,θεος,315
1PE,4,11,22,δια,529
1PE,4,11,23,ιησου,339
1PE,4,11,24,χριστου,265
1PE,4,11,25,ω,147
1PE,4,11,26,εστιν,918
1PE,4,11,27,η,1441
1PE,4,11,28,δοξα,38
1PE,4,11,29,και,9217
1PE,4,11,30,το,1721
1PE,4,11,31,κρατος,10
1PE,4,11,32,εις,1875
1PE,4,11,33,τους,734
1PE,4,11,34,αιωνας,31
1PE,4,11,35,των,1243
1PE,4,11,36,αιωνων,28
1PE,4,11,37,αμην,152
1PE,4,12,0,αγαπητοι,29
1PE,4,12,1,μη,1029
1PE,4,12,2,ξενιζεσθε,1
1PE,4,12,3,τη,882
1PE,4,12,4,εν,2854
1PE,4,12,5,υμιν,617
1PE,4,12,6,πυρωσει,1
1PE,4,12,7,προς,706
1PE,4,12,8,πειρασμον,11
1PE,4,12,9,υμιν,617
1PE,4,12,10,γινομενη,2
1PE,4,12,11,ως,499
1PE,4,12,12,ξενου,1
1PE,4,12,13,υμιν,617
1PE,4,12,14,συμβαινοντος,1
1PE,4,13,0,αλλα,352
1PE,4,13,1,καθο,4
1PE,4,13,2,κοινωνειτε,1
1PE,4,13,3,τοις,632
1PE,4,13,4,του,2587
1PE,4,13,5,χριστου,265
1PE,4,13,6,παθημασιν,4
1PE,4,13,7,χαιρετε,11
1PE,4,13,8,ινα,670
1PE,4,13,9,και,9217
1PE,4,13,10,εν,2854
1PE,4,13,11,τη,882
1PE,4,13,12,αποκαλυψει,6
1PE,4,13,13,της,1327
1PE,4,13,14,δοξης,49
1PE,4,13,15,αυτου,1478
1PE,4,13,16,χαρητε,3
1PE,4,13,17,αγαλλιωμενοι,1
1PE,4,14,0,ει,595
1PE,4,14,1,ονειδιζεσθε,1
1PE,4,14,2,εν,2854
1PE,4,14,3,ονοματι,94
1PE,4,14,4,χριστου,265
1PE,4,14,5,μακαριοι,26
1PE,4,14,6,οτι,1287
1PE,4,14,7,το,1721
1PE,4,14,8,της,1327
1PE,4,14,9,δοξης,49
1PE,4,14,10,και,9217
1PE,4,14,11,το,1721
1PE,4,14,12,του,2587
1PE,4,14,13,θεου,704
1PE,4,14,14,πνευμα,160
1PE,4,14,15,εφ,79
1PE,4,14,16,υμας,442
1PE,4,14,17,αναπαυεται,1
1PE,4,14,18,κατα,333
1PE,4,14,19,μεν,194
1PE,4,14,20,αυτους,353
1PE,4,14,21,βλασφημειται,2
1PE,4,14,22,κατα,333
1PE,4,14,23,δε,2841
1PE,4,14,24,υμας,442
1PE,4,14,25,δοξαζεται,2
1PE,4,15,0,μη,1029
1PE,4,15,1,γαρ,1063
1PE,4,15,2,τις,390
1PE,4,15,3,υμων,579
1PE,4,15,4,πασχετω,1
1PE,4,15,5,ως,499
1PE,4,15,6,φονευς,2
1PE,4,15,7,η,1441
1PE,4,15,8,κλεπτης,12
1PE,4,15,9,η,1441
1PE,4,15,10,κακοποιος,2
1PE,4,15,11,η,1441
1PE,4,15,12,ως,499
1PE,4,15,13,αλλοτριοεπισκοπος,1
1PE,4,16,0,ει,595
1PE,4,16,1,δε,2841
1PE,4,16,2,ως,499
1PE,4,16,3,χριστιανος,1
1PE,4,16,4,μη,1029
1PE,4,16,5,αισχυνεσθω,1
1PE,4,16,6,δοξαζετω,1
1PE,4,16,7,δε,2841
1PE,4,16,8,τον,1611
1PE,4,16,9,θεον,150
1PE,4,16,10,εν,2854
1PE,4,16,11,τω,1251
1PE,4,16,12,μερει,4
1PE,4,16,13,τουτω,88
1PE,4,17,0,οτι,1287
1PE,4,17,1,ο,3308
1PE,4,17,2,καιρος,17
1PE,4,17,3,του,2587
1PE,4,17,4,αρξασθαι,2
1PE,4,17,5,το,1721
1PE,4,17,6,κριμα,22
1PE,4,17,7,απο,487
1PE,4,17,8,του,2587
1PE,4,17,9,οικου,12
1PE,4,17,10,του,2587
1PE,4,17,11,θεου,704
1PE,4,17,12,ει,595
1PE,4,17,13,δε,2841
1PE,4,17,14,πρωτον,67
1PE,4,17,15,αφ,43
1PE,4,17,16,ημων,410
1PE,4,17,17,τι,451
1PE,4,17,18,το,1721
1PE,4,17,19,τελος,33
1PE,4,17,20,των,1243
1PE,4,17,21,απειθουντων,2
1PE,4,17,22,τω,1251
1PE,4,17,23,του,2587
1PE,4,17,24,θεου,704
1PE,4,17,25,ευαγγελιω,12
1PE,4,18,0,και,9217
1PE,4,18,1,ει,595
1PE,4,18,2,ο,3308
1PE,4,18,3,δικαιος,20
1PE,4,18,4,μολις,6
1PE,4,18,5,σωζεται,1
1PE,4,18,6,ο,3308
1PE,4,18,7,ασεβης,1
1PE,4,18,8,και,9217
1PE,4,18,9,αμαρτωλος,9
1PE,4,18,10,που,50
1PE,4,18,11,φανειται,1
1PE,4,19,0,ωστε,83
1PE,4,19,1,και,9217
1PE,4,19,2,οι,1178
1PE,4,19,3,πασχοντες,2
1PE,4,19,4,κατα,333
1PE,4,19,5,το,1721
1PE,4,19,6,θελημα,42
1PE,4,19,7,του,2587
1PE,4,19,8,θεου,704
1PE,4,19,9,ως,499
1PE,4,19,10,πιστω,4
1PE,4,19,11,κτιστη,1
1PE,4,19,12,παρατιθεσθωσαν,1
1PE,4,19,13,τας,343
1PE,4,19,14,ψυχας,16
1PE,4,19,15,αυτων,592
1PE,4,19,16,εν,2854
1PE,4,19,17,αγαθοποιια,1
1PE,5,1,0,πρεσβυτερους,12
1PE,5,1,1,τους,734
1PE,5,1,2,εν,2854
1PE,5,1,3,υμιν,617
1PE,5,1,4,παρακαλω,20
1PE,5,1,5,ο,3308
1PE,5,1,6,συμπρεσβυτερος,1
1PE,5,1,7,και,9217
1PE,5,1,8,μαρτυς,8
1PE,5,1,9,των,1243
1PE,5,1,10,του,2587
1PE,5,1,11,χριστου,265
1PE,5,1,12,παθηματων,7
1PE,5,1,13,ο,3308
1PE,5,1,14,και,9217
1PE,5,1,15,της,1327
1PE,5,1,16,μελλουσης,6
1PE,5,1,17,αποκαλυπτεσθαι,1
1PE,5,1,18,δοξης,49
1PE,5,1,19,κοινωνος,3
1PE,5,2,0,ποιμανατε,1
1PE,5,2,1,το,1721
1PE,5,2,2,εν,2854
1PE,5,2,3,υμιν,617
1PE,5,2,4,ποιμνιον,2
1PE,5,2,5,του,2587
1PE,5,2,6,θεου,704
1PE,5,2,7,επισκοπουντες,2
1PE,5,2,8,μη,1029
1PE,5,2,9,αναγκαστως,1
1PE,5,2,10,αλλ,303
1PE,5,2,11,εκουσιως,2
1PE,5,2,12,μηδε,58
1PE,5,2,13,αισχροκερδως,1
1PE,5,2,14,αλλα,352
1PE,5,2,15,προθυμως,1
1PE,5,3,0,μηδε,58
1PE,5,3,1,ως,499
1PE,5,3,2,κατακυριευοντες,1
1PE,5,3,3,των,1243
1PE,5,3,4,κληρων,1
1PE,5,3,5,αλλα,352
1PE,5,3,6,τυποι,3
1PE,5,3,7,γινομενοι,2
1PE,5,3,8,του,2587
1PE,5,3,9,ποιμνιου,2
1PE,5,4,0,και,9217
1PE,5,4,1,φανερωθεντος,3
1PE,5,4,2,του,2587
1PE,5,4,3,αρχιποιμενος,1
1PE,5,4,4,κομιεισθε,1
1PE,5,4,5,τον,1611
1PE,5,4,6,αμαραντινον,1
1PE,5,4,7,της,1327
1PE,5,4,8,δοξης,49
1PE,5,4,9,στεφανον,13
1PE,5,5,0,ομοιως,32
1PE,5,5,1,νεωτεροι,2
1PE,5,5,2,υποταγητε,3
1PE,5,5,3,πρεσβυτεροις,5
1PE,5,5,4,παντες,175
1PE,5,5,5,δε,2841
1PE,5,5,6,αλληλοις,13
1PE,5,5,7,υποτασσομενοι,3
1PE,5,5,8,την,1554
1PE,5,5,9,ταπεινοφροσυνην,2
1PE,5,5,10,εγκομβωσασθε,1
1PE,5,5,11,οτι,1287
1PE,5,5,12,ο,3308
1PE,5,5,13,θεος,315
1PE,5,5,14,υπερηφανοις,2
1PE,5,5,15,αντιτασσεται,3
1PE,5,5,16,ταπεινοις,3
1PE,5,5,17,δε,2841
1PE,5,5,18,διδωσιν,11
1PE,5,5,19,χαριν,53
1PE,5,6,0,ταπεινωθητε,2
1PE,5,6,1,ουν,523
1PE,5,6,2,υπο,190
1PE,5,6,3,την,1554
1PE,5,6,4,κραταιαν,1
1PE,5,6,5,χειρα,31
1PE,5,6,6,του,2587
1PE,5,6,7,θεου,704
1PE,5,6,8,ινα,670
1PE,5,6,9,υμας,442
1PE,5,6,10,υψωση,1
1PE,5,6,11,εν,2854
1PE,5,6,12,καιρω,24
1PE,5,7,0,πασαν,58
1PE,5,7,1,την,1554
1PE,5,7,2,μεριμναν,1
1PE,5,7,3,υμων,579
1PE,5,7,4,επιρριψαντες,2
1PE,5,7,5,επ,145
1PE,5,7,6,αυτον,985
1PE,5,7,7,οτι,1287
1PE,5,7,8,αυτω,888
1PE,5,7,9,μελει,7
1PE,5,7,10,περι,332
1PE,5,7,11,υμων,579
1PE,5,8,0,νηψατε,2
1PE,5,8,1,γρηγορησατε,1
1PE,5,8,2,ο,3308
1PE,5,8,3,αντιδικος,2
1PE,5,8,4,υμων,579
1PE,5,8,5,διαβολος,17
1PE,5,8,6,ως,499
1PE,5,8,7,λεων,3
1PE,5,8,8,ωρυομενος,1
1PE,5,8,9,περιπατει,10
1PE,5,8,10,ζητων,9
1PE,5,8,11,τινα,66
1PE,5,8,12,καταπιη,1
1PE,5,9,0,ω,147
1PE,5,9,1,αντιστητε,2
1PE,5,9,2,στερεοι,1
1PE,5,9,3,τη,882
1PE,5,9,4,πιστει,58
1PE,5,9,5,ειδοτες,25
1PE,5,9,6,τα,847
1PE,5,9,7,αυτα,55
1PE,5,9,8,των,1243
1PE,5,9,9,παθηματων,7
1PE,5,9,10,τη,882
1PE,5,9,11,εν,2854
1PE,5,9,12,κοσμω,37
1PE,5,9,13,υμων,579
1PE,5,9,14,αδελφοτητι,1
1PE,5,9,15,επιτελεισθαι,1
1PE,5,10,0,ο,3308
1PE,5,10,1,δε,2841
1PE,5,10,2,θεος,315
1PE,5,10,3,πασης,41
1PE,5,10,4,χαριτος,26
1PE,5,10,5,ο,3308
1PE,5,10,6,καλεσας,6
1PE,5,10,7,υμας,442
1PE,5,10,8,εις,1875
1PE,5,10,9,την,1554
1PE,5,10,10,αιωνιον,45
1PE,5,10,11,αυτου,1478
